Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
47864,0.59,Good,G,VS1,60.4,61.2,1910,5.38,5.43,3.26
40135,0.41,Premium,H,VVS1,61.4,60.0,1115,4.78,4.73,2.92
47035,0.55,Ideal,F,VS2,61.1,57.0,1819,5.3,5.27,3.23
36641,0.39,Ideal,E,VS1,62.0,54.0,948,4.68,4.71,2.91
50017,0.7,Very Good,F,SI1,62.4,56.0,2196,5.64,5.7,3.54
16896,1.18,Good,G,SI1,58.0,59.0,6743,6.98,7.03,4.06
2067,0.32,Premium,G,VS2,61.5,58.0,561,4.35,4.4,2.69
46664,0.56,Ideal,F,VS1,62.7,56.0,1787,5.25,5.3,3.31
8619,1.01,Very Good,E,SI2,62.0,60.0,4445,6.36,6.41,3.96
31806,0.3,Very Good,G,IF,61.4,58.0,774,4.27,4.33,2.64
9269,0.9,Premium,E,VS2,60.6,53.0,4562,6.3,6.27,3.81
34228,0.4,Premium,H,SI1,62.8,59.0,855,4.69,4.67,2.94
37298,0.38,Ideal,F,VS1,62.5,56.0,978,4.6,4.62,2.88
11386,0.34,Ideal,E,SI1,61.0,57.0,596,4.48,4.51,2.74
7784,1.02,Ideal,H,SI2,61.8,55.0,4284,6.51,6.47,4.01
998,0.72,Good,F,VS1,59.4,61.0,2897,5.82,5.89,3.48
4961,0.9,Good,I,IF,63.7,64.0,3734,6.02,6.07,3.85
32424,0.41,Premium,D,SI1,60.5,60.0,791,4.77,4.81,2.9
49883,0.7,Very Good,F,SI2,56.9,62.0,2177,5.87,5.9,3.35
8414,0.92,Good,F,VS2,63.1,57.0,4404,6.11,6.16,3.87
21173,1.31,Ideal,F,SI1,61.6,55.0,9331,7.04,7.09,4.35
3935,0.71,Ideal,F,VVS2,62.0,57.0,3499,5.7,5.65,3.52
23559,2.01,Very Good,J,SI1,63.4,57.0,11566,7.97,7.89,5.03
46172,0.5,Premium,E,VS2,61.8,58.0,1746,5.09,5.07,3.14
13913,1.06,Very Good,H,SI1,59.3,59.0,5664,6.66,6.7,3.96
44281,0.53,Ideal,G,VS2,61.8,55.0,1577,5.19,5.22,3.21
53462,0.72,Ideal,I,VVS1,61.3,57.0,2678,5.77,5.75,3.53
50393,0.76,Ideal,F,SI2,61.6,57.0,2253,5.91,5.85,3.62
13737,0.33,Ideal,G,VS2,61.4,56.1,604,4.42,4.45,2.73
46336,0.58,Ideal,I,VVS1,63.0,57.0,1758,5.34,5.29,3.35
22915,1.5,Premium,I,VVS1,62.4,60.0,10956,7.29,7.32,4.56
40905,0.5,Very Good,H,VS2,61.8,63.0,1178,5.08,5.05,3.13
178,0.72,Very Good,G,VS2,63.7,56.4,2776,5.62,5.69,3.61
11133,0.91,Ideal,H,VS1,60.8,58.0,4939,6.27,6.32,3.83
46141,0.57,Premium,F,SI2,62.1,59.0,1746,5.33,5.29,3.3
41476,0.5,Premium,F,SI1,61.7,57.0,1231,5.09,5.06,3.13
48959,0.79,Good,J,VS2,57.6,59.0,2048,6.13,6.06,3.51
29792,0.3,Ideal,D,SI1,61.6,56.0,709,4.34,4.3,2.66
1304,0.82,Very Good,D,SI1,63.1,58.0,2954,5.97,5.95,3.76
37942,0.27,Premium,H,VVS2,60.7,59.0,486,4.19,4.21,2.55
41051,0.5,Fair,E,VS2,65.0,58.0,1188,4.96,4.92,3.21
39711,0.44,Premium,D,SI1,61.9,59.0,1089,4.9,4.86,3.02
20514,1.4,Premium,H,VS2,62.9,55.0,8847,7.15,7.06,4.47
7992,1.03,Very Good,E,SI2,60.7,63.0,4326,6.48,6.44,3.92
22012,1.52,Good,H,SI1,63.8,60.0,10078,7.3,7.24,4.64
33928,0.37,Premium,E,VVS2,60.9,59.0,844,4.61,4.65,2.82
36009,0.31,Ideal,F,IF,61.1,54.0,921,4.39,4.42,2.69
11608,1.12,Ideal,F,SI2,61.9,55.0,5046,6.68,6.72,4.15
2034,0.9,Good,H,SI2,64.1,58.0,3105,6.05,6.02,3.87
34842,0.3,Ideal,G,VVS2,61.1,57.0,878,4.35,4.32,2.65
50321,0.7,Ideal,I,VS2,61.9,53.2,2240,5.68,5.71,3.56
17637,1.29,Good,I,VS2,57.9,61.0,7102,7.16,7.13,4.14
48926,0.7,Very Good,G,SI1,61.9,56.0,2042,5.68,5.73,3.53
19410,1.01,Premium,D,VVS2,62.2,59.0,8065,6.36,6.3,3.94
46906,0.56,Premium,D,SI1,61.4,58.0,1814,5.33,5.29,3.26
6689,1.11,Very Good,E,SI2,61.7,63.0,4102,6.54,6.65,4.07
4849,0.71,Ideal,F,VS1,61.5,56.0,3710,5.72,5.76,3.53
10589,0.91,Good,F,VS1,63.5,56.0,4823,6.14,6.18,3.91
15566,1.06,Ideal,G,VS2,61.8,57.0,6240,6.56,6.52,4.04
7262,1.01,Good,F,SI1,64.2,58.0,4199,6.31,6.33,4.06
23447,1.58,Ideal,I,VVS1,61.9,55.0,11435,7.47,7.51,4.64
28734,0.31,Ideal,E,VS2,61.7,55.0,680,4.36,4.39,2.7
30506,0.31,Ideal,D,SI1,62.4,56.0,732,4.35,4.31,2.7
22221,1.55,Premium,H,SI1,61.8,59.0,10277,7.45,7.38,4.58
36591,0.33,Ideal,G,IF,61.0,55.0,946,4.49,4.52,2.75
46266,0.54,Ideal,E,VS2,61.9,55.0,1754,5.2,5.24,3.23
35364,0.38,Premium,H,VS2,60.5,59.0,898,4.69,4.66,2.83
15515,1.02,Premium,E,VS2,61.9,62.0,6215,6.47,6.38,3.98
18624,1.28,Ideal,G,SI1,62.2,56.0,7598,6.96,6.9,4.31
52943,0.7,Very Good,F,VS2,62.3,61.0,2593,5.55,5.62,3.48
42124,0.5,Ideal,H,VS2,62.3,54.0,1279,5.11,5.13,3.19
37165,0.32,Ideal,D,VS2,61.9,55.0,972,4.43,4.39,2.73
19239,1.01,Very Good,G,IF,63.0,60.0,7974,6.31,6.35,3.99
43295,0.52,Ideal,H,VS2,61.6,55.0,1401,5.19,5.24,3.21
14218,1.23,Ideal,J,VS2,61.7,57.0,5763,6.87,6.8,4.22
20132,1.12,Ideal,G,VVS2,62.5,56.0,8592,6.59,6.66,4.14
15118,1.18,Ideal,H,SI1,61.6,55.5,6076,6.77,6.85,4.19
24511,1.71,Very Good,H,SI1,59.5,59.0,12791,7.78,7.81,4.64
16491,1.29,Ideal,H,SI1,61.6,57.0,6588,7.0,6.95,4.3
49393,0.71,Very Good,G,SI1,62.3,57.0,2104,5.7,5.76,3.57
1411,0.75,Very Good,E,SI1,60.2,60.0,2968,5.89,5.93,3.56
38474,0.38,Ideal,H,VVS2,62.1,56.0,1031,4.64,4.67,2.89
14564,1.01,Ideal,H,VS1,62.6,57.0,5882,6.4,6.37,4.0
4145,1.07,Fair,G,SI2,66.8,57.0,3545,6.34,6.26,4.21
33324,0.35,Ideal,D,SI1,62.3,57.0,827,4.52,4.5,2.81
1566,0.8,Very Good,H,SI1,63.0,57.0,3005,5.89,5.95,3.73
28585,0.3,Premium,G,VS2,61.9,58.0,675,4.33,4.3,2.67
13607,1.3,Premium,J,SI1,61.0,59.0,5569,7.09,7.01,4.3
46276,0.53,Ideal,G,VS1,61.2,55.0,1754,5.23,5.26,3.21
12211,1.22,Premium,H,SI2,61.6,59.0,5192,6.82,6.75,4.18
44798,0.5,Premium,G,VS1,59.8,58.0,1624,5.15,5.19,3.09
43225,0.4,Ideal,G,IF,62.2,55.0,1397,4.76,4.73,2.95
3708,0.7,Premium,G,VVS2,59.3,54.0,3450,5.89,5.78,3.46
44046,0.45,Good,F,VVS1,63.8,58.0,1548,4.85,4.78,3.07
13728,0.27,Ideal,E,VS1,61.6,57.0,603,4.16,4.12,2.55
44763,0.52,Very Good,G,VS1,59.5,58.0,1621,5.21,5.28,3.12
27044,0.32,Very Good,G,VS1,62.8,54.0,645,4.38,4.41,2.76
29884,0.3,Ideal,D,VS2,62.2,54.0,710,4.28,4.31,2.67
43403,0.46,Ideal,G,VVS1,62.0,54.0,1412,4.97,5.0,3.09
48548,0.72,Very Good,J,SI1,63.0,58.0,1989,5.67,5.7,3.58
20243,1.13,Ideal,F,VS1,61.1,56.0,8674,6.7,6.79,4.12
5287,1.0,Very Good,F,SI2,63.2,59.0,3799,6.31,6.25,3.97
22213,1.51,Premium,G,SI1,60.6,60.0,10267,7.45,7.41,4.5
28386,0.33,Premium,I,VS1,61.6,60.0,668,4.45,4.42,2.73
8823,1.02,Good,E,SI2,64.3,58.0,4478,6.36,6.26,4.06
21776,1.05,Ideal,E,VVS2,61.3,56.0,9843,6.55,6.59,4.03
7238,0.9,Premium,G,VS2,61.3,59.0,4194,6.21,6.15,3.79
38808,0.31,Premium,G,VVS1,61.2,59.0,1046,4.34,4.32,2.65
45467,0.53,Ideal,E,VS2,61.8,56.0,1676,5.17,5.21,3.21
52313,0.3,Ideal,F,SI1,61.4,55.0,550,4.31,4.34,2.65
36919,0.41,Premium,G,VS1,60.5,57.0,961,4.85,4.81,2.92
29564,0.4,Very Good,E,VS2,62.5,56.0,705,4.66,4.72,2.93
8169,0.9,Good,D,SI1,61.1,62.0,4362,6.2,6.24,3.8
42608,0.36,Premium,E,SI2,60.6,59.0,505,4.57,4.61,2.78
47357,0.56,Ideal,D,VS2,62.7,57.0,1846,5.28,5.25,3.3
7673,1.0,Good,I,SI1,58.0,58.0,4273,6.56,6.62,3.82
4215,0.91,Very Good,H,VS2,63.1,56.0,3567,6.2,6.13,3.89
26151,1.78,Premium,H,VS1,60.2,59.0,15460,7.83,7.96,4.75
53169,0.71,Premium,E,SI1,61.7,61.0,2629,5.76,5.74,3.55
13516,1.0,Premium,E,SI1,60.3,62.0,5544,6.33,6.25,3.79
36604,0.32,Ideal,D,SI2,59.5,57.0,477,4.47,4.5,2.67
1745,0.7,Very Good,G,VVS2,61.0,59.0,3039,5.67,5.7,3.47
39863,0.38,Ideal,F,VVS1,62.3,54.1,1101,4.63,4.66,2.9
14745,1.19,Ideal,F,SI1,62.1,56.0,5937,6.81,6.84,4.24
36201,0.35,Ideal,H,IF,60.8,56.0,931,4.61,4.63,2.81
12023,1.15,Ideal,J,VS1,61.5,55.0,5152,6.81,6.76,4.17
26282,1.19,Very Good,D,VVS1,59.4,56.0,15767,6.95,7.0,4.14
27644,2.02,Fair,H,VS2,64.5,57.0,18565,8.0,7.95,5.14
9011,1.01,Premium,H,SI1,62.4,58.0,4513,6.41,6.35,3.98
48525,0.54,Ideal,G,VVS2,62.1,56.0,1985,5.19,5.22,3.23
31930,0.3,Ideal,F,VS2,62.0,55.0,776,4.33,4.31,2.68
16308,1.2,Very Good,G,SI1,62.8,60.0,6526,6.71,6.79,4.24
19689,0.3,Ideal,G,VS1,63.1,55.0,624,4.25,4.31,2.7
42075,0.6,Premium,F,SI2,59.5,61.0,1272,5.48,5.45,3.26
8376,0.31,Very Good,F,VS2,63.0,57.0,583,4.27,4.33,2.71
43558,0.52,Ideal,E,SI1,61.4,57.0,1429,5.18,5.15,3.17
13234,1.22,Premium,I,SI1,59.0,61.0,5466,7.02,6.98,4.13
20572,1.21,Very Good,E,VS2,61.5,59.0,8886,6.82,6.88,4.21
42999,0.55,Very Good,D,SI2,63.3,56.0,1368,5.24,5.21,3.31
26026,0.32,Ideal,G,VS1,62.0,56.0,645,4.37,4.41,2.72
35783,0.32,Ideal,F,VVS1,61.0,56.0,912,4.42,4.43,2.7
50870,0.7,Good,F,SI1,60.0,62.0,2313,5.73,5.83,3.47
53936,0.72,Ideal,D,SI1,60.8,57.0,2757,5.75,5.76,3.5
37386,0.4,Ideal,F,VS1,61.1,56.0,982,4.75,4.78,2.91
31843,0.41,Very Good,J,VVS1,60.1,58.0,775,4.79,4.83,2.89
13657,1.32,Premium,I,SI2,61.3,59.0,5588,7.01,6.95,4.28
48169,0.57,Ideal,G,VS1,62.5,54.2,1943,5.29,5.31,3.31
51787,0.7,Premium,F,SI1,60.8,58.0,2415,5.78,5.74,3.5
27633,2.03,Ideal,F,SI2,61.4,58.0,18535,8.12,8.16,5.0
3244,0.71,Ideal,E,VS1,62.4,57.0,3354,5.67,5.71,3.55
40473,0.38,Premium,D,VS1,62.4,59.0,1140,4.63,4.6,2.88
22400,2.77,Premium,H,I1,62.6,62.0,10424,8.93,8.83,5.56
51139,0.51,Premium,F,VVS1,62.6,57.0,2341,5.1,5.06,3.18
7382,0.33,Ideal,G,VS2,61.2,55.0,579,4.46,4.52,2.75
38633,0.31,Very Good,H,VS2,60.0,60.0,489,4.4,4.43,2.65
9226,1.19,Premium,I,SI2,61.6,56.0,4558,6.87,6.83,4.22
18234,1.13,Premium,G,VS1,60.0,60.0,7404,6.87,6.72,4.08
18607,1.0,Very Good,G,VVS2,63.1,58.0,7589,6.37,6.33,4.01
36269,0.32,Ideal,G,VVS2,61.9,57.0,936,4.41,4.38,2.72
51011,0.73,Ideal,I,VS2,61.6,54.0,2327,5.81,5.84,3.59
32263,0.36,Ideal,F,VS1,61.9,56.0,789,4.56,4.59,2.83
53632,0.3,Ideal,D,SI1,61.0,54.0,552,4.34,4.35,2.65
22982,1.44,Premium,G,VS2,59.5,61.0,11032,7.38,7.3,4.37
31013,0.35,Ideal,F,SI1,62.5,54.0,748,4.52,4.5,2.82
49175,0.7,Ideal,G,SI1,61.2,57.0,2074,5.71,5.79,3.52
30211,0.33,Ideal,E,VS2,62.1,57.0,723,4.41,4.44,2.75
33064,0.32,Ideal,H,IF,61.2,56.0,814,4.4,4.42,2.7
44505,0.52,Ideal,D,SI1,62.4,56.0,1600,5.12,5.17,3.21
12491,1.02,Fair,F,SI1,64.8,59.0,5255,6.33,6.23,4.07
37074,0.41,Premium,F,SI1,59.8,59.0,969,4.85,4.82,2.89
30160,0.4,Very Good,D,SI1,63.0,57.0,720,4.66,4.7,2.95
13909,1.01,Very Good,F,VS2,63.3,56.0,5662,6.36,6.34,4.02
43098,0.52,Ideal,F,SI1,62.0,55.0,1383,5.14,5.17,3.19
15956,1.51,Ideal,H,SI2,61.7,57.0,6384,7.39,7.36,4.55
3926,0.74,Ideal,E,SI1,60.8,56.0,3497,5.85,5.89,3.57
44060,0.59,Premium,E,SI1,58.7,57.0,1550,5.53,5.47,3.23
28085,0.3,Premium,D,SI1,62.1,59.0,662,4.31,4.29,2.67
49026,0.76,Premium,J,VS2,59.9,59.0,2052,5.94,5.92,3.55
28910,0.39,Very Good,G,SI1,62.4,58.0,684,4.67,4.72,2.93
19913,1.8,Premium,I,SI2,61.8,59.0,8457,7.9,7.8,4.85
48415,0.65,Premium,F,VS2,59.6,58.0,1970,5.65,5.62,3.36
48258,0.7,Premium,J,VS1,59.6,62.0,1953,5.77,5.7,3.42
16311,1.04,Ideal,G,VS2,60.8,57.0,6529,6.55,6.57,3.99
46911,0.56,Fair,F,VS2,57.0,67.0,1814,5.49,5.36,3.09
16989,1.27,Ideal,H,SI1,60.6,57.0,6785,7.07,7.0,4.26
20977,1.53,Ideal,I,VS2,61.7,57.0,9189,7.36,7.41,4.56
50033,0.74,Very Good,H,SI2,62.8,59.0,2198,5.72,5.77,3.61
47771,0.7,Very Good,H,SI2,60.9,58.0,1895,5.68,5.74,3.48
20121,1.58,Premium,I,VS2,59.4,61.0,8583,7.66,7.63,4.54
28156,0.3,Ideal,H,VVS1,62.3,57.0,665,4.27,4.3,2.67
7826,0.9,Good,G,VS2,61.5,61.0,4296,6.18,6.21,3.81
47274,0.5,Ideal,H,IF,62.4,54.0,1844,5.1,5.13,3.19
9014,1.01,Very Good,H,SI1,63.5,62.0,4513,6.36,6.24,4.0
3051,0.27,Ideal,G,VVS2,60.8,57.0,566,4.18,4.2,2.54
13452,1.03,Premium,H,VS1,62.0,59.0,5523,6.45,6.48,4.01
49224,0.61,Very Good,G,VS1,62.7,57.0,2082,5.36,5.43,3.38
27293,2.0,Premium,H,SI1,62.6,56.0,17760,8.01,7.96,5.0
45491,0.6,Very Good,H,VS1,60.2,60.0,1679,5.45,5.48,3.29
43019,0.5,Ideal,H,VS1,61.9,53.0,1370,5.11,5.16,3.18
1288,0.7,Very Good,E,VS1,61.3,60.0,2952,5.68,5.7,3.49
28417,0.43,Good,D,SI2,63.3,57.0,669,4.79,4.82,3.04
12698,0.38,Ideal,D,SI2,62.0,53.0,599,4.68,4.71,2.91
46683,0.7,Good,H,SI2,62.8,57.0,1790,5.58,5.66,3.53
8885,1.04,Ideal,F,SI2,62.4,56.0,4486,6.4,6.48,4.02
20407,1.51,Very Good,J,VVS2,62.9,58.0,8770,7.21,7.33,4.57
51738,0.65,Ideal,D,VS2,61.6,57.0,2402,5.55,5.59,3.43
3250,0.89,Very Good,F,SI2,60.2,60.0,3356,6.18,6.21,3.73
20751,1.02,Very Good,F,VVS1,62.4,58.0,8990,6.38,6.41,3.99
44148,0.54,Very Good,G,VS1,64.0,59.5,1563,5.12,5.17,3.3
33534,0.35,Ideal,D,VS2,60.7,56.0,829,4.56,4.6,2.78
39613,0.35,Ideal,I,VS2,59.8,57.0,491,4.59,4.6,2.75
28471,0.32,Ideal,H,VS1,62.7,56.0,672,4.42,4.39,2.76
13827,1.2,Ideal,I,VS2,62.5,56.0,5634,6.77,6.74,4.22
20956,1.71,Very Good,J,VS2,62.6,55.0,9170,7.58,7.65,4.77
27058,0.28,Premium,G,VVS2,60.2,60.0,646,4.26,4.24,2.56
32003,0.26,Ideal,D,VVS2,61.4,55.0,777,4.1,4.17,2.54
13722,0.41,Ideal,F,SI2,62.6,57.0,603,4.68,4.77,2.96
7100,0.71,Ideal,F,VVS2,61.6,54.0,4167,5.76,5.79,3.56
16954,1.01,Very Good,G,VS2,62.9,54.0,6773,6.35,6.4,4.0
7919,0.9,Good,E,VS2,64.2,59.0,4315,6.02,6.1,3.89
26512,2.15,Ideal,H,SI2,60.3,59.0,16146,8.34,8.41,5.05
9750,1.19,Premium,I,SI2,62.6,58.0,4660,6.7,6.75,4.21
30305,0.34,Premium,F,VS1,60.0,59.0,725,4.59,4.55,2.74
41197,0.51,Very Good,F,SI1,62.5,59.0,1203,5.08,5.1,3.18
4452,0.9,Ideal,F,SI2,61.9,56.0,3619,6.18,6.23,3.84
41714,0.53,Ideal,D,SI2,61.7,55.0,1243,5.2,5.24,3.22
44164,0.5,Ideal,F,VS2,61.1,58.0,1565,5.1,5.13,3.13
51036,0.76,Premium,E,SI2,59.3,62.0,2329,6.01,5.96,3.55
31310,0.32,Premium,D,VS2,60.3,60.0,758,4.42,4.44,2.67
34689,0.3,Ideal,F,IF,61.3,55.0,873,4.32,4.36,2.66
594,0.71,Ideal,F,SI1,59.8,53.0,2838,5.86,5.82,3.49
17285,1.03,Premium,E,VS2,62.9,61.0,6922,6.42,6.36,4.02
32757,0.42,Premium,I,SI1,61.2,60.0,803,4.82,4.78,2.94
46661,0.51,Ideal,D,VS2,61.9,55.0,1787,5.11,5.13,3.17
8183,1.07,Premium,F,SI2,61.8,58.0,4366,6.51,6.57,4.04
18384,0.3,Ideal,G,VS1,61.7,54.6,618,4.3,4.33,2.67
18859,1.53,Very Good,J,SI1,61.7,58.0,7730,7.43,7.47,4.6
52500,0.71,Ideal,I,VS1,61.5,55.0,2525,5.73,5.78,3.54
31681,0.26,Ideal,E,VVS2,61.5,56.0,769,4.11,4.08,2.52
39914,0.73,Fair,H,I1,66.2,56.0,1104,5.62,5.46,3.69
46263,0.54,Ideal,G,VS1,62.0,56.0,1754,5.21,5.24,3.24
23017,0.3,Premium,G,VS2,62.6,62.0,630,4.25,4.21,2.65
42005,0.51,Very Good,E,SI2,58.3,63.0,1265,5.21,5.26,3.05
3480,0.73,Ideal,G,VVS2,62.1,56.0,3396,5.78,5.81,3.59
52256,0.7,Good,G,VS2,64.3,56.0,2488,5.51,5.58,3.57
19826,1.07,Ideal,G,VVS2,62.4,54.0,8393,6.51,6.56,4.08
4554,0.77,Very Good,D,VS1,62.4,58.0,3643,5.82,5.87,3.65
5542,0.71,Ideal,D,VVS2,61.3,57.0,3856,5.7,5.81,3.53
52650,0.24,Very Good,E,VVS2,58.5,59.0,552,4.04,4.09,2.38
19547,1.5,Good,F,SI2,59.7,61.0,8181,7.39,7.44,4.43
21875,1.21,Very Good,G,VVS2,59.3,58.0,9942,7.01,7.05,4.17
49712,0.71,Premium,G,SI2,62.7,60.0,2147,5.69,5.63,3.55
51797,0.7,Good,F,VS2,63.9,53.0,2415,5.65,5.61,3.6
2298,0.76,Very Good,E,VS2,63.0,59.0,3162,5.76,5.79,3.64
30246,0.33,Good,F,VVS1,60.2,64.0,724,4.47,4.5,2.7
11563,1.01,Fair,E,SI1,64.7,56.0,5034,6.34,6.27,4.08
29316,0.31,Ideal,H,VS1,61.1,57.0,698,4.39,4.35,2.67
43913,0.3,Good,H,VS1,63.2,59.0,512,4.31,4.27,2.71
34790,0.4,Ideal,H,VVS2,60.8,55.0,877,4.79,4.82,2.92
33710,0.34,Ideal,D,VS1,61.1,55.0,838,4.52,4.55,2.77
25239,2.01,Very Good,I,SI1,60.8,60.0,13849,8.12,8.15,4.95
65,0.42,Premium,I,SI2,61.5,59.0,552,4.78,4.84,2.96
32623,0.31,Ideal,H,SI1,61.5,56.5,457,4.34,4.36,2.67
44312,0.3,Premium,D,SI1,62.5,59.0,520,4.26,4.22,2.65
42876,0.45,Premium,D,VS1,60.6,59.0,1358,4.98,4.96,3.01
34712,0.37,Premium,I,VVS1,62.4,58.0,874,4.58,4.55,2.85
19464,1.16,Premium,G,VS1,61.9,58.0,8107,6.76,6.72,4.17
26532,2.2,Premium,I,SI2,62.4,55.0,16190,8.41,8.34,5.23
16913,1.37,Premium,E,SI2,61.0,57.0,6751,7.25,7.19,4.4
27879,0.42,Ideal,I,SI1,62.3,54.0,654,4.82,4.84,3.01
46472,0.53,Good,E,VS1,63.2,56.0,1776,5.14,5.18,3.26
29192,0.4,Ideal,F,SI1,62.0,54.0,694,4.76,4.79,2.96
5254,0.59,Ideal,D,VVS1,62.3,54.0,3791,5.36,5.39,3.35
23803,1.5,Premium,D,SI1,61.0,61.0,11863,7.32,7.28,4.45
10067,0.32,Very Good,H,SI1,63.5,57.0,591,4.39,4.34,2.77
8663,1.16,Very Good,H,SI2,63.2,57.0,4455,6.66,6.7,4.22
5506,0.83,Ideal,H,VVS1,63.4,56.0,3846,5.96,5.99,3.79
47373,0.54,Ideal,G,VS1,61.9,54.0,1847,5.25,5.28,3.26
20483,1.75,Premium,F,SI2,58.0,59.0,8820,7.97,7.92,4.61
35723,0.3,Ideal,D,VS2,61.8,55.0,911,4.34,4.3,2.67
51771,0.73,Very Good,E,SI2,63.3,57.0,2409,5.72,5.69,3.61
35390,0.41,Ideal,G,VS1,60.8,56.0,899,4.79,4.82,2.92
21903,1.01,Very Good,F,IF,63.5,59.0,9972,6.29,6.41,4.03
27839,0.4,Ideal,G,SI2,60.6,56.0,651,4.82,4.79,2.91
46462,0.71,Good,I,SI1,63.6,63.0,1774,5.64,5.61,3.58
37063,0.43,Ideal,F,VS2,61.1,56.0,968,4.91,4.88,2.99
31147,0.41,Good,H,VS2,63.4,58.0,755,4.77,4.66,2.99
17797,1.1,Very Good,F,VS2,62.8,56.0,7174,6.56,6.59,4.13
6966,1.01,Good,E,SI2,63.3,58.0,4149,6.29,6.35,4.0
3733,0.36,Ideal,I,VS1,62.1,57.0,568,4.54,4.58,2.83
24708,0.38,Ideal,G,SI1,60.2,57.0,639,4.72,4.77,2.85
37902,0.41,Ideal,F,VS1,61.8,56.0,1007,4.75,4.79,2.95
41396,0.53,Ideal,E,SI2,60.9,57.0,1223,5.21,5.23,3.18
21651,1.2,Ideal,G,VVS1,61.2,56.0,9744,6.89,6.86,4.21
18721,1.4,Very Good,I,SI1,61.3,59.0,7644,7.19,7.23,4.42
6790,1.02,Ideal,I,SI2,60.6,56.0,4113,6.57,6.53,3.97
39362,0.52,Very Good,G,SI2,63.3,58.0,1073,5.11,5.06,3.22
1413,1.13,Fair,H,I1,64.8,59.0,2968,6.52,6.42,4.19
18845,1.0,Very Good,G,VVS1,57.8,59.0,7725,6.59,6.63,3.82
10766,1.13,Ideal,D,SI2,61.6,55.0,4854,6.73,6.7,4.14
8916,1.07,Ideal,H,SI2,62.8,57.0,4494,6.58,6.5,4.11
2744,0.65,Ideal,G,VVS1,61.9,56.0,3248,5.56,5.59,3.45
7769,0.91,Good,G,VS1,63.2,58.0,4284,6.07,6.15,3.86
32884,0.4,Premium,J,VS1,59.7,59.0,810,4.83,4.79,2.87
27678,1.28,Ideal,E,IF,60.7,57.0,18700,7.09,6.99,4.27
5657,0.9,Very Good,F,SI1,63.2,61.0,3881,6.13,6.09,3.86
9930,1.05,Very Good,H,SI1,63.1,60.0,4692,6.49,6.42,4.07
35291,0.36,Premium,G,SI2,62.4,58.0,473,4.56,4.58,2.85
11250,1.21,Ideal,J,SI1,61.9,57.0,4968,6.84,6.89,4.25
47251,0.53,Ideal,H,VVS1,61.2,56.0,1842,5.25,5.27,3.22
37587,0.32,Ideal,F,VVS1,61.7,56.0,990,4.42,4.4,2.72
42195,0.6,Premium,G,SI1,60.8,58.0,1286,5.44,5.39,3.29
2161,0.74,Ideal,I,VVS2,61.3,57.0,3130,5.82,5.85,3.57
16348,1.08,Ideal,D,SI1,62.7,57.0,6539,6.52,6.56,4.1
34941,0.23,Very Good,H,VVS2,62.0,55.0,378,3.93,3.95,2.44
28794,0.27,Very Good,F,VVS2,61.3,57.0,682,4.14,4.18,2.54
27816,0.28,Ideal,G,IF,60.9,57.0,650,4.24,4.27,2.59
38366,0.6,Very Good,J,SI2,62.9,60.0,1022,5.34,5.38,3.37
10843,1.06,Premium,H,SI1,61.6,59.0,4872,6.55,6.54,4.03
46531,0.51,Premium,G,VS1,62.9,58.0,1781,5.1,5.05,3.19
24881,1.56,Premium,G,VS2,61.9,58.0,13299,7.44,7.4,4.59
21512,1.2,Very Good,G,VVS1,62.8,56.0,9609,6.73,6.75,4.23
34388,0.41,Ideal,F,VS2,61.8,56.0,863,4.76,4.79,2.95
50072,0.51,Premium,F,VS2,61.1,58.0,2203,5.19,5.16,3.16
22728,1.5,Premium,I,VVS2,59.7,60.0,10744,7.62,7.46,4.5
19369,0.4,Good,D,SI2,63.4,59.0,622,4.67,4.7,2.97
43130,0.51,Very Good,D,SI1,62.3,63.0,1387,5.08,5.03,3.15
29913,0.42,Very Good,I,SI1,61.0,55.8,712,4.83,4.86,2.96
39133,0.41,Ideal,G,VS2,62.7,56.0,1061,4.77,4.74,2.98
42915,0.51,Good,D,SI1,58.7,58.0,1363,5.21,5.25,3.07
16800,1.0,Very Good,G,VS1,60.6,63.0,6699,6.42,6.45,3.9
51022,0.71,Very Good,I,VS1,59.0,57.0,2328,5.85,5.88,3.46
8458,1.03,Very Good,G,SI2,63.5,56.0,4413,6.37,6.33,4.03
15201,1.15,Ideal,H,SI1,62.4,54.0,6106,6.71,6.76,4.2
45404,0.51,Very Good,D,VS2,62.5,58.0,1668,5.12,5.18,3.22
18176,1.5,Good,J,VS2,59.6,60.0,7368,7.31,7.38,4.38
45696,0.54,Very Good,G,VS1,63.6,56.0,1698,5.17,5.24,3.31
24024,2.0,Very Good,J,SI1,62.2,59.0,12196,7.92,7.97,4.94
13491,1.15,Very Good,G,SI1,61.3,62.0,5538,6.68,6.72,4.11
42830,0.59,Premium,G,SI1,59.8,58.0,1355,5.48,5.43,3.26
49715,0.56,Ideal,G,VVS2,62.6,53.0,2148,5.27,5.31,3.31
39005,0.42,Ideal,H,VVS2,62.0,57.0,1055,4.82,4.79,2.98
51335,0.7,Very Good,F,VS2,62.4,57.0,2362,5.63,5.69,3.53
30264,0.36,Ideal,G,VS1,61.5,58.0,725,4.59,4.61,2.83
35161,0.4,Good,D,VS2,63.5,55.0,891,4.66,4.69,2.97
